date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,Next_Day_AQI
2023-09-19,66.58333333333333,22.370833333333334,72.52499999999999,15.754166666666668,6.158333333333334,249.08333333333334,55.625,29.816666666666666,77.0,0.0,76.625
2023-09-20,76.625,24.087500000000002,65.76666666666667,21.71666666666667,6.508333333333333,309.0416666666667,42.916666666666664,28.900000000000002,80.83333333333333,0.5,75.33333333333333
2023-09-21,75.33333333333333,19.904166666666665,44.425000000000004,20.599999999999998,10.154166666666667,330.3333333333333,73.04166666666667,29.508333333333336,79.45833333333333,0.14583333333333334,74.125
2023-09-22,74.125,24.575,73.58749999999999,21.629166666666666,10.054166666666667,298.5833333333333,57.166666666666664,28.275000000000002,85.33333333333333,0.0,73.875
2023-09-23,73.875,24.866666666666664,92.40416666666665,13.5375,6.283333333333334,199.66666666666666,52.333333333333336,29.0,82.95833333333333,0.0,91.66666666666667
2023-09-24,91.66666666666667,42.199999999999996,196.775,10.154166666666667,4.804166666666666,185.375,58.916666666666664,28.52916666666667,77.45833333333333,0.0,146.95833333333334
2023-09-25,146.95833333333334,70.67916666666666,294.48333333333335,13.583333333333334,5.6875,232.16666666666666,65.29166666666667,27.90833333333333,74.79166666666667,0.0,171.29166666666666
2023-09-26,171.29166666666666,61.62916666666666,229.875,29.620833333333334,11.8375,496.5416666666667,68.25,26.891666666666666,75.79166666666667,0.0,120.25
2023-09-27,120.25,37.125,139.07500000000002,20.6375,10.266666666666667,298.5416666666667,72.70833333333333,28.6375,74.45833333333333,0.0,97.95833333333333
2023-09-28,97.95833333333333,29.9375,86.16666666666667,19.066666666666666,6.95,278.0416666666667,63.333333333333336,29.633333333333336,69.91666666666667,0.0,86.5
2023-09-29,86.5,29.25,104.30416666666667,15.3125,6.133333333333333,252.83333333333334,68.29166666666667,28.849999999999998,77.75,0.0,98.33333333333333
2023-09-30,98.33333333333333,40.12083333333333,155.32083333333333,24.166666666666668,8.762500000000001,373.625,74.70833333333333,30.433333333333334,57.75,0.0,125.5
2023-10-01,125.5,41.449999999999996,130.99583333333334,24.704166666666666,13.983333333333334,441.2916666666667,96.83333333333333,29.933333333333334,44.166666666666664,0.0,92.04166666666667
2023-10-02,92.04166666666667,25.016666666666666,79.1125,22.275000000000002,7.720833333333334,336.7083333333333,74.5,28.6375,67.125,0.0,70.45833333333333
2023-10-03,70.45833333333333,19.545833333333334,56.550000000000004,16.3875,6.404166666666666,238.0,57.666666666666664,28.287499999999998,83.75,0.0,68.16666666666667
2023-10-04,68.16666666666667,21.96666666666667,60.17083333333333,14.25,6.0,220.04166666666666,62.0,28.599999999999998,80.5,0.0,72.04166666666667
2023-10-05,72.04166666666667,23.816666666666666,66.71249999999999,10.195833333333333,5.4624999999999995,205.41666666666666,73.29166666666667,28.858333333333334,76.5,0.0,79.0
2023-10-06,79.0,26.858333333333334,73.5625,8.450000000000001,4.429166666666666,194.95833333333334,70.04166666666667,28.96666666666667,73.16666666666667,0.0,81.25
2023-10-07,81.25,25.02916666666667,67.60000000000001,9.141666666666667,4.1625,194.83333333333334,65.375,28.84583333333333,74.41666666666667,0.012500000000000002,79.70833333333333
